0,10,0
key,merger [Bool],mass [kg],x [m],y [m],z [m],vx [m/s],vy [m/s],vz [m/s]
799848222394742044,0,7.955680000000000e+36,-6.417495590464000e+12,-9.049124829616000e+12,5.493989875191500e+12,1.676443225067902e+01,-2.460083412471453e+02,-3.456151989549704e+02
799848222394742044,0,1.988920000000000e+33,1.471245177952573e+16,-1.067754313996317e+16,3.713628739311744e+15,4.863862288299569e+04,-1.466620802996951e+05,1.102570744187717e+04
799848222394742044,0,1.988920000000000e+33,-1.001454992983885e+16,2.290829614808110e+16,-7.576400823677582e+15,-8.431839915166503e+04,-3.305999140930467e+04,-1.422768728678360e+04
799848222394742044,0,1.988920000000000e+33,5.383454062116032e+15,2.008301364082053e+16,-7.571857792337686e+15,-1.409929566412806e+05,-2.747546332006345e+04,1.842747706890677e+03
799848222394742044,0,1.988920000000000e+33,2.508314899027200e+13,7.324275879953600e+13,1.049420228627940e+14,4.329719394441852e+05,9.935454820431505e+05,1.308827633056922e+06
799848222394742044,0,1.988920000000000e+33,1.348860200889184e+15,2.813930955833168e+15,1.220859822503567e+15,-4.280159063601976e+05,2.746600745905871e+05,8.927911261922630e+04
799848222394742044,0,1.988920000000000e+33,-4.065168906336544e+15,1.009873873252664e+16,-6.981165040031884e+15,-1.617868672866003e+05,-7.617145822939579e+03,-3.074032041932884e+04
799848222394742044,0,1.988920000000000e+33,3.276026049687194e+16,9.513796477303200e+14,-2.466079243988014e+15,-1.123512199276262e+04,7.691660389602261e+04,2.466113560158228e+02
799848222394742044,0,1.988920000000000e+33,-8.255933433013472e+15,-3.456662897323280e+15,-1.060555888325442e+15,9.486733204760141e+04,1.450570350533505e+04,-6.486365886728651e+04
799848222394742044,0,1.988920000000000e+33,-6.224475057313584e+15,-6.597896528073184e+15,-1.359331297085496e+15,1.828136280550081e+05,-1.607798181945113e+05,8.107065021234885e+04
