0,35,0
key,merger [Bool],mass [kg],x [m],y [m],z [m],vx [m/s],vy [m/s],vz [m/s]
1.424047066932387e+19,1,7.955680000000000e+36,-2.240841956777600e+13,-3.505855256537600e+13,-1.497155609201800e+13,-4.667278241717629e+02,-4.377627201104065e+01,-1.560993276203504e+02
1.510935789276103e+19,0,1.988920000000000e+33,1.855398476966080e+16,1.183158710171680e+16,4.559580590317855e+15,-1.053034105116363e+05,1.668808884498130e+04,-4.002334799793077e+04
1.044050061609132e+19,0,1.988920000000000e+33,1.145929019854656e+15,7.226243820437184e+15,5.410823619262545e+15,1.876670594020975e+05,1.353085557539199e+05,7.360969723141592e+04
6.680079449124875e+18,0,1.988920000000000e+33,5.000636974731936e+15,1.367648098804384e+16,7.821161362428268e+15,-1.286602109071875e+05,5.835928924986922e+04,2.045128724575674e+04
1.288378173912946e+19,0,1.988920000000000e+33,2.398042234815008e+15,4.775760974290656e+15,3.178593435609422e+14,8.631819230906549e+04,1.573856114615263e+05,3.042675971461966e+04
4.312600340297243e+18,0,1.988920000000000e+33,4.984997093974560e+15,1.215510664983037e+16,1.031733539840009e+15,-1.865902898991321e+05,7.269280797205635e+04,5.008205654699015e+04
6.614109164782041e+18,0,1.988920000000000e+33,1.866391005386304e+15,-5.220735274633440e+14,1.014516088574840e+15,4.015915515169121e+05,-4.605691116624508e+05,1.259250456980115e+05
8.403198048073029e+18,0,1.988920000000000e+33,5.315032693696960e+15,-1.736276030151027e+16,-5.612600396900395e+15,1.307323135235462e+05,5.193219164663145e+04,-1.617061050028472e+04
1.064384953801111e+19,0,1.988920000000000e+33,-6.146398190344800e+15,-1.106430479377600e+13,9.603731508365496e+14,-1.419704612693338e+05,2.691982537268560e+05,9.567515179156628e+04
3.687156668010104e+18,0,1.988920000000000e+33,1.462393030343094e+16,5.720646634895552e+15,-1.366918515489873e+15,5.668733915125560e+04,-4.692543888744017e+04,-2.926026515540959e+04
7.017714604340677e+18,0,1.988920000000000e+33,2.116436400339456e+15,-1.124584644167920e+15,-6.811952693355822e+14,4.806328851881395e+05,3.045271182149783e+05,1.742819160350908e+05
3.924458013153945e+18,0,1.988920000000000e+33,-6.840972424465888e+15,1.354579553591242e+16,-5.265479310506513e+15,-6.341703375582054e+04,3.466759457357850e+04,4.343310249095630e+04
2.515112288188499e+18,0,1.988920000000000e+33,-2.199858324753920e+14,8.993272726703200e+15,8.943138039693622e+14,-9.690410216933975e+04,-1.423426424146269e+05,-7.871618291448335e+04
1.086445369553451e+19,0,1.988920000000000e+33,3.383536974107648e+15,-2.924253749657203e+16,-1.774274138872419e+15,-1.882872867354393e+04,8.133473512194208e+04,-2.724124660958358e+03
1.150243270576702e+19,0,1.988920000000000e+33,8.043660825994368e+15,8.079883159142752e+15,1.275243640202518e+14,1.047833055366700e+05,7.194141436191344e+04,8.299643982608228e+04
1.334853352909015e+19,0,1.988920000000000e+33,1.043280406637677e+16,4.715273847742784e+15,1.695344822282354e+15,3.884948809448976e+03,-1.080416131423858e+05,3.221283908773730e+04
1.334463673670150e+19,0,1.988920000000000e+33,6.650143959051968e+15,1.202304069860605e+16,7.570537656910634e+15,-6.689983169819720e+01,1.214741138944871e+05,-2.954117313133296e+04
1.293111032349435e+19,0,1.988920000000000e+33,-6.617307607656640e+15,1.117352733035840e+15,1.022578823227505e+15,-3.003535858638664e+04,-2.831570496145881e+05,-9.753956736439267e+04
4.134433129409430e+18,0,1.988920000000000e+33,-8.458449031136000e+13,-3.426680712688576e+15,-1.221264654661488e+15,4.144595863555305e+05,6.862142880631983e+04,-1.453475171402159e+05
1.217505033848422e+19,0,1.988920000000000e+33,-1.800400236565088e+15,2.328720664498048e+15,1.507221443503119e+15,7.363395226273581e+04,4.279697220266272e+05,1.579792483407509e+05
8.861793344873788e+18,0,1.988920000000000e+33,-1.074862060281376e+15,8.665288891980992e+15,5.792643982615975e+14,-4.109148838254665e+04,2.356391136226905e+05,6.359829132374400e+04
6.665866043488393e+18,0,1.988920000000000e+33,8.518610349939872e+15,1.328318908895373e+16,3.266729182213241e+15,-9.216968515964376e+04,-9.559689500400248e+04,-8.318410563814793e+04
4.013324643828164e+18,0,1.988920000000000e+33,-1.672592685436832e+15,-6.638304704942080e+14,-1.088074823775405e+14,6.549947343573445e+05,-2.980362062361609e+05,-9.448234614158263e+04
5.761275676376377e+18,1,1.988920000000000e+33,4.770327163153600e+14,4.861137541675808e+15,6.792068229680302e+14,-4.046557812258494e+04,-3.934825808433527e+05,-5.548872574709810e+04
7.478721840540282e+18,0,1.988920000000000e+33,5.521759385188736e+15,-1.633256308344845e+16,-1.188098801275163e+16,-4.058218337925967e+03,-7.535285137065995e+04,1.095890052885076e+04
1.477050442966556e+19,0,1.988920000000000e+33,7.501263311655136e+15,-5.529013151750432e+15,1.736916605569176e+15,1.833862911506724e+05,-1.874544476199327e+05,-2.475929720307364e+03
5.710426525030335e+18,0,1.988920000000000e+33,7.613552735316480e+14,2.805266661143290e+16,3.787183453572976e+15,-1.821872242278141e+04,2.267767354183625e+04,3.329764308982456e+04
1.117464902630698e+19,0,1.988920000000000e+33,-3.303833563735798e+16,8.600315437801728e+15,1.573035286518754e+15,-1.062470742544072e+04,5.316509155606676e+04,2.799457597827131e+04
1.480220974168012e+19,0,1.988920000000000e+33,2.882402238195520e+15,1.203965219028790e+16,1.019294876646725e+16,-2.123679961633969e+04,-1.522610873480715e+05,-7.360717485021696e+04
3.931224822879656e+18,0,1.988920000000000e+33,-8.428247105187136e+15,-7.690180438626576e+15,9.219758111290816e+15,4.134674046993510e+04,-1.339523923634209e+05,7.097958207210922e+04
3.785178992145007e+18,0,1.988920000000000e+33,1.367019581083642e+16,2.058636797852726e+16,5.368596716976128e+15,-5.002074735754932e+04,3.066488648180811e+04,4.893480908541489e+04
1.704465320720569e+19,0,1.988920000000000e+33,2.472805816409344e+16,-1.527478409547670e+16,-3.255631742397589e+15,7.452521838104722e+04,4.521542784491546e+04,3.362107334091199e+04
1.595867642655492e+18,0,1.988920000000000e+33,3.255063750167136e+15,1.330720211677619e+16,9.139721788655892e+15,3.846296063242233e+04,1.758034346270987e+05,1.067477778126126e+05
1.644262076513706e+19,0,1.988920000000000e+33,-5.362206624399936e+15,4.000548883225792e+15,4.796935346252871e+15,-5.316335108290302e+04,1.731951585904873e+05,7.043521800539261e+04
1.681294199725469e+19,0,1.988920000000000e+33,9.088303844282176e+15,1.782874821287766e+16,6.779518803887317e+15,3.663001115202239e+04,-5.618430736933548e+04,1.931696619765308e+04
