0,35,0
key,merger [Bool],mass [kg],x [m],y [m],z [m],vx [m/s],vy [m/s],vz [m/s]
18143134756049188093,0,7.955680000000000e+36,-4.512819348408000e+13,-5.320216823784000e+13,-1.467241836873675e+13,4.346031982002007e+02,-1.499395055914865e+02,-8.618721917376622e+01
18143134756049188093,0,1.988920000000000e+33,2.364958748719622e+16,1.193187694249536e+16,2.807904480449353e+15,-6.512576998031804e+04,-4.495086851757063e+04,6.751759215627638e+03
18143134756049188093,0,1.988920000000000e+33,9.854755479687472e+15,5.797291806165712e+15,-7.277383966712347e+15,7.326666611158907e+04,1.814058305062775e+05,-5.317713962266838e+03
18143134756049188093,0,1.988920000000000e+33,1.148136016493210e+16,7.206102279278192e+15,1.449316082542977e+15,-9.058357699147488e+04,3.157302421994236e+04,3.217275788065550e+04
18143134756049188093,0,1.988920000000000e+33,1.636998258890650e+16,5.446587386870144e+15,8.070481115343529e+14,4.200101036851170e+04,2.797442932277513e+04,3.509335995274370e+03
18143134756049188093,0,1.988920000000000e+33,1.376894321158432e+16,1.261310636970178e+16,-1.942065041322491e+15,-1.054736495783632e+05,-7.076972994200948e+04,-1.406558333864940e+04
18143134756049188093,0,1.988920000000000e+33,-1.127110540102850e+16,-1.101321922067136e+16,-4.802258472716672e+15,-7.893239280066779e+04,-2.055560958744629e+04,3.185622419069448e+04
18143134756049188093,0,1.988920000000000e+33,2.747427798090000e+15,6.880397445310976e+15,-1.841052410722714e+15,-1.991252088944420e+05,-1.941843822552373e+05,-2.106755960696267e+03
18143134756049188093,0,1.988920000000000e+33,-1.425702389635984e+15,-6.077239528999200e+14,-5.653040657672834e+14,-6.114986643278744e+05,4.136061308011454e+05,-1.068072045233059e+05
18143134756049188093,0,1.988920000000000e+33,2.645634465543328e+15,1.735192338951141e+16,-1.568027910451530e+15,2.995531314269917e+04,1.342193917253703e+05,5.258661692595041e+04
18143134756049188093,0,1.988920000000000e+33,7.899845012197712e+15,1.174352498621536e+15,2.931619563351276e+15,2.091950506504835e+05,1.640403945312685e+05,7.252497352188674e+04
18143134756049188093,0,1.988920000000000e+33,1.145213556399325e+16,2.833289512616688e+15,2.237166137553811e+15,-9.053991959224046e+04,1.489670822887695e+05,5.285252917683932e+04
18143134756049188093,0,1.988920000000000e+33,2.948847592441840e+15,4.276751488346992e+15,9.124721784704582e+14,2.079940355163422e+05,-2.217582807488897e+05,-1.078368262582738e+05
18143134756049188093,0,1.988920000000000e+33,-2.114198129897920e+14,-3.437514201821190e+16,3.302544916527121e+14,-2.739466147346838e+04,-3.071203514553749e+04,1.495942594177872e+04
18143134756049188093,0,1.988920000000000e+33,-4.493641104626672e+15,1.707449992264578e+16,8.344778453080404e+15,2.063219076523494e+03,1.093762823113085e+05,2.385690419629255e+04
18143134756049188093,0,1.988920000000000e+33,1.331733602398640e+16,1.139608887967984e+15,-3.654398114464071e+14,-3.219621779906328e+04,1.476224608869277e+05,-7.451274550250700e+03
18143134756049188093,0,1.988920000000000e+33,-1.255366464807760e+15,1.815285268214435e+16,5.519433323852393e+15,-1.477908251061216e+04,-2.438610948566811e+04,3.111078812982907e+04
18143134756049188093,0,1.988920000000000e+33,7.037512301206896e+15,1.609043053001445e+16,1.969806867571558e+15,5.136596382064019e+04,5.524651011684132e+04,4.006765097863014e+04
18143134756049188093,0,1.988920000000000e+33,9.793162425385120e+15,6.761174987022832e+15,1.196377047463680e+15,-9.809625633300719e+04,-1.733494758944470e+04,-6.747761457869687e+04
18143134756049188093,0,1.988920000000000e+33,-5.810517780952112e+15,6.183528199246240e+15,3.692304517185758e+15,-6.207088199102877e+04,2.144597294866729e+05,1.035492583218273e+05
18143134756049188093,0,1.988920000000000e+33,9.160745884737376e+15,1.042221271098336e+16,2.215988714900066e+15,-1.388720865549912e+05,7.331232099404532e+04,2.441650278703107e+04
18143134756049188093,0,1.988920000000000e+33,1.402108975209157e+16,5.475926639085824e+15,3.310088448314906e+15,-4.907897191938965e+04,-1.265352787386023e+04,3.793105053517558e+04
18143134756049188093,0,1.988920000000000e+33,-6.818026189600992e+15,3.819151237560352e+15,-1.294773241945129e+14,-1.597219746661240e+05,-1.643054861702604e+05,1.366787827536672e+04
18143134756049188093,0,1.988920000000000e+33,1.158064385262496e+15,3.195255976002608e+15,9.809385363354925e+13,-1.592595377380165e+05,-4.306472894967057e+05,-1.295093665408863e+04
18143134756049188093,0,1.988920000000000e+33,-1.692386622062509e+16,-1.905049717510240e+14,6.958570522936766e+15,-2.744912651758516e+04,5.988201575183746e+03,-1.820837520752752e+04
18143134756049188093,0,1.988920000000000e+33,3.304608819323760e+15,-1.850670451036089e+16,1.793154098390328e+15,-5.561346056649303e+03,-8.242745388775093e+04,-1.712306430780761e+04
18143134756049188093,0,1.988920000000000e+33,5.950764097692704e+15,1.334790575118704e+16,5.110750388012592e+15,-3.848395600345924e+04,-3.993413044125948e+04,-3.307115426436488e+04
18143134756049188093,0,1.988920000000000e+33,-1.909289858689970e+16,4.983073521340624e+15,1.942187113364267e+15,-7.527082995031078e+04,8.087177827127646e+04,4.646304612760749e+04
18143134756049188093,0,1.988920000000000e+33,3.385432274127872e+15,3.062999892199088e+16,2.955993790702256e+15,-5.858169705344943e+04,3.037530040549849e+03,-5.954062972015790e+03
18143134756049188093,0,1.988920000000000e+33,9.183684265237168e+15,-1.917782200312546e+16,5.393446785823911e+14,4.915244760860010e+04,3.659637600781200e+04,1.290151959755046e+04
18143134756049188093,0,1.988920000000000e+33,1.183382055960608e+16,1.708045476809141e+16,7.736932574466303e+15,-1.052569807678406e+04,-6.338421091966768e+04,5.483000490380391e+03
18143134756049188093,0,1.988920000000000e+33,4.845682396180389e+16,3.947060868060773e+16,4.756415075198685e+15,-1.655505493528487e+04,2.533980992061342e+03,4.941368391005616e+03
18143134756049188093,0,1.988920000000000e+33,-8.748106729173776e+15,1.469782417443070e+16,5.810422559621613e+15,5.781374301075364e+02,1.210536599248296e+05,5.789545735168791e+04
18143134756049188093,0,1.988920000000000e+33,3.267835058178976e+15,6.352639848353344e+15,1.105721176183590e+15,-2.301752465209973e+05,-7.696638300187532e+04,3.548786096185022e+03
18143134756049188093,0,1.988920000000000e+33,1.387402544342720e+16,6.290963070737728e+15,6.485382292652931e+14,4.136717173930351e+04,1.428433534260713e+05,7.007260914573257e+04
