0,40,0
key,merger [Bool],mass [kg],x [m],y [m],z [m],vx [m/s],vy [m/s],vz [m/s]
1.567148089802976e+19,1,7.955680000000000e+36,-3.841447243745600e+13,-5.275823030378400e+13,1.552198354200788e+13,-4.976021010905761e+02,2.022160649632224e+01,1.939844010978923e+02
8.026886149152571e+18,0,1.988920000000000e+33,2.270364154964914e+16,1.322329884065307e+16,-6.755349135946152e+15,8.201084629544507e+04,-1.386733118011384e+04,-2.700223461264667e+04
1.006186906737238e+19,0,1.988920000000000e+33,-2.112603368202671e+16,9.301856054343656e+15,7.727024021430458e+14,-3.319673748051954e+04,-3.636673681775711e+04,-1.888955365868768e+04
4.506001441057205e+18,0,1.988920000000000e+33,5.945613694630312e+15,-2.019887371978525e+16,-1.745950558775308e+15,-3.776665012176939e+04,4.092452200646931e+04,-1.088506183584648e+04
1.623233130962438e+19,0,1.988920000000000e+33,2.064891901718444e+16,4.538690434367232e+15,-6.157866343971890e+15,5.426757752523470e+04,7.516113568734381e+04,-3.378555749546436e+04
1.347549229353737e+19,0,1.988920000000000e+33,1.135096396658847e+16,6.602567948057600e+14,-4.007358037558372e+15,-1.444181371011566e+04,-2.110663863777094e+04,-8.007243778656470e+03
1.840616915330304e+19,0,1.988920000000000e+33,7.359490932481128e+15,1.952609813076586e+16,-3.213915553532782e+15,-5.770178143009400e+03,1.230075214836077e+05,-2.010269442917088e+04
1.827778587995341e+18,1,1.988920000000000e+33,-5.556528152821832e+15,3.051717763053944e+15,1.391118597225858e+14,1.438433823651718e+05,-8.202062880775041e+04,-2.909988631737919e+03
3.136025671897939e+18,0,1.988920000000000e+33,7.958846791644216e+15,5.278296733191352e+15,-1.922246109074942e+15,-1.510130673499961e+05,-3.343795032280444e+04,2.134924905435507e+04
5.890892422196778e+18,0,1.988920000000000e+33,5.310414628166344e+15,5.793208089935688e+15,1.071703950158000e+14,-1.610819592530116e+04,-2.320458121956841e+05,2.235423893498964e+03
9.118021299201323e+18,0,1.988920000000000e+33,2.542077663003092e+16,1.030674353018296e+15,-5.650191869015558e+15,7.844025977489155e+03,-4.626621177750822e+02,1.136675870639986e+03
1.688244274332065e+19,0,1.988920000000000e+33,1.447215253607004e+16,2.931206005192168e+15,-9.687996329866050e+14,-4.037415138295524e+04,-6.211476963963802e+04,-9.453879950670786e+03
5.409933794007114e+18,0,1.988920000000000e+33,8.021328190901608e+15,3.619584023517888e+15,-2.581763483992431e+15,-1.503529194367304e+05,9.967339784861740e+04,-3.492940132832067e+03
1.049620439830779e+19,0,1.988920000000000e+33,-2.140551611817926e+16,5.357498500031648e+15,-7.462598266526462e+14,1.063692815698228e+05,-1.344753329529105e+05,1.242869370961926e+04
4.491963020824764e+17,0,1.988920000000000e+33,-2.425623276992960e+15,-2.394095824977120e+14,5.198933499300360e+14,5.883472484810892e+05,-9.893597305496642e+03,-7.096051864127179e+04
6.592090726561891e+18,0,1.988920000000000e+33,9.252380716393040e+14,-2.565326032890048e+15,-1.960159414470704e+15,4.184934573533111e+05,-1.171856371697491e+05,-2.369294174171521e+05
2.283072494413616e+18,0,1.988920000000000e+33,4.116926938130904e+15,3.193111455368000e+16,1.255651331281305e+15,-5.480167946089505e+04,5.002765322592103e+04,6.120486553719685e+03
1.607581220923502e+19,0,1.988920000000000e+33,-1.105273642373913e+16,9.601945723454760e+15,8.289322352439625e+14,-1.862698641539363e+04,-1.926343552930628e+04,1.176077470446206e+04
1.044483123742062e+19,0,1.988920000000000e+33,2.730399753175592e+15,1.819270502867506e+16,2.724241001480110e+15,2.008082652309180e+04,-2.785380214520233e+04,-4.421803470813236e+04
