0,25,0
key,merger [Bool],mass [kg],x [m],y [m],z [m],vx [m/s],vy [m/s],vz [m/s]
8.047557340270750e+18,1,7.955680000000000e+36,-4.009519533701600e+13,-1.486480684226400e+13,-5.133055930738125e+12,-2.112947074043532e+02,-2.153920215585822e+01,1.332365885954660e+02
1.641177749851198e+19,0,1.988920000000000e+33,1.916014693228937e+16,-1.594577343939168e+15,1.264298443632193e+15,3.649226217866645e+04,-6.295617536988309e+04,4.369774951114929e+04
2.439649389891997e+18,1,1.988920000000000e+33,-4.426674651624160e+14,1.083160528043227e+16,-2.407874107174729e+14,6.469729629565728e+03,-1.774197238127491e+05,3.801462374739329e+03
1.471586153818730e+19,0,1.988920000000000e+33,7.172302872483232e+15,4.796417485403728e+15,7.095602506808428e+15,-1.301929420283082e+05,-1.182066145751627e+05,-2.624371569863786e+03
1.592891898377206e+19,0,1.988920000000000e+33,1.670434684804078e+16,6.976998197921512e+15,2.146143814552231e+15,-4.069957904821196e+04,3.183053884759612e+04,-5.642590295968843e+03
5.593255712581548e+18,0,1.988920000000000e+33,-9.707981948053376e+15,-1.113153778812358e+16,3.591042730548781e+13,7.843917393753171e+04,1.268335801501710e+05,-2.120785544440317e+04
1.624620373209892e+19,0,1.988920000000000e+33,5.707707939539928e+15,-2.270285049558672e+15,3.512696987481532e+15,2.389875159948657e+05,2.017348105801808e+05,3.539444458868876e+04
4.739018410564917e+18,0,1.988920000000000e+33,1.158056805171438e+16,2.133069244780559e+16,3.140822286504644e+15,1.689907358595448e+04,-1.686786387886045e+04,-2.136667648480006e+04
1.419036159840455e+19,0,1.988920000000000e+33,1.148198445145510e+16,3.031521811288160e+14,6.671863130901181e+14,-1.020716910578863e+05,4.362173891733481e+04,3.743247421843804e+04
1.023898234275305e+19,0,1.988920000000000e+33,9.633503509450120e+15,-4.139709576437160e+15,5.170554823085324e+14,2.164447237920916e+05,1.353683853243860e+05,-2.583487815485691e+03
1.085857666118325e+19,0,1.988920000000000e+33,2.124219075613489e+16,-1.047716920942346e+16,8.935773837616000e+14,6.857688687797407e+04,-3.367983092914043e+04,4.412824866676460e+03
5.887978247123150e+18,0,1.988920000000000e+33,-1.415095687547874e+16,-1.459149732384532e+16,-7.983886947767164e+15,-6.764571512227937e+03,-2.808617753977731e+04,3.827437726962704e+04
1.822374830006884e+19,0,1.988920000000000e+33,-8.315456144972160e+14,2.605259314380776e+15,8.781701210621740e+14,-4.578759208023160e+04,5.595237480542045e+05,1.774655402301922e+04
4.090626678184537e+18,0,1.988920000000000e+33,2.975596151382097e+16,2.210258697339636e+16,3.723492509276980e+15,1.406483589460530e+04,-5.252346160025323e+04,-3.286114603945598e+03
1.101814071519375e+19,0,1.988920000000000e+33,6.761275752772360e+15,-5.778162237176000e+14,1.774844097796890e+14,1.269837445624000e+05,-1.140415912671738e+05,-1.268457109432538e+04
1.474373187464302e+19,0,1.988920000000000e+33,-3.034158159982640e+14,-7.183723301809760e+14,1.591628584615235e+14,6.329173594456288e+05,-4.759296179473186e+05,-8.339974203664190e+05
4.829959736411611e+18,0,1.988920000000000e+33,-8.179444029803344e+15,1.421117498142274e+16,1.514255921150304e+15,4.602739903546316e+04,-1.046588232667172e+05,3.452128449520044e+03
1.835001866208199e+19,0,1.988920000000000e+33,9.544175569819464e+15,-2.708256174559200e+14,-1.807693523879261e+15,-2.561760355746696e+05,-4.508351354379847e+03,-1.142221278312016e+04
1.194071717554710e+19,0,1.988920000000000e+33,1.806384442178952e+15,1.184578352314321e+16,6.296683033354038e+14,3.673095979439319e+04,9.872681039320737e+04,-1.681108225728524e+04
9.832048501951050e+18,0,1.988920000000000e+33,-9.707787212691624e+15,9.522513191790240e+15,-6.002660180554272e+14,1.015859894076091e+05,-7.104897821907022e+04,2.767880935088976e+04
4.163821127951920e+18,0,1.988920000000000e+33,2.842266893051185e+16,1.363879924328617e+16,3.051683252010134e+15,3.453528298588168e+04,4.422945345990729e+01,-1.079544758935923e+04
1.556623328787972e+19,0,1.988920000000000e+33,1.054071924387622e+16,-1.347652417032517e+16,8.526326149101875e+11,-1.724837221065924e+03,2.445221826465661e+04,-1.136121201965897e+04
6.674535705935761e+18,0,1.988920000000000e+33,-4.566976017547144e+15,-9.382353443112640e+14,4.153383992712137e+15,-4.159984012446256e+04,2.993371584067228e+05,1.867547443669411e+05
6.221099583469084e+18,0,1.988920000000000e+33,1.131621244729630e+16,2.543511090051904e+15,-1.452497490080616e+15,-3.375659554006322e+04,-1.021706243702386e+05,6.285700402316562e+04
1.443280857454021e+19,0,1.988920000000000e+33,7.441407065847576e+15,-1.062716563810312e+15,-9.440925323950725e+14,-1.512024233180907e+05,-7.321857563776265e+04,-4.066588510008368e+04
