0,15,0
key,merger [Bool],mass [kg],x [m],y [m],z [m],vx [m/s],vy [m/s],vz [m/s]
12130481837216717726,0,7.955680000000000e+36,9.266184345280000e+11,9.943288651776000e+12,3.267697233857500e+11,7.756706386397661e+01,-2.136539084638434e+01,-7.090375456365132e+01
12130481837216717726,0,1.988920000000000e+33,-2.293357198097440e+15,-3.114269866571045e+16,-6.701145195715658e+14,-2.434784684618004e+04,-1.244730759481187e+05,-3.282971168247686e+03
12130481837216717726,0,1.988920000000000e+33,-6.551018917835584e+15,-2.237181146024160e+15,8.395531836441198e+14,8.768520170343287e+04,2.446032043259103e+05,3.789792033234375e+04
12130481837216717726,0,1.988920000000000e+33,4.833796346723040e+14,-9.242890809978240e+15,-2.877497259603630e+15,-6.237286309473213e+04,-1.883691923598510e+05,2.643049461503900e+04
12130481837216717726,0,1.988920000000000e+33,-2.108513222139072e+15,-1.106861408523786e+16,1.170362558769643e+15,-1.465507688033353e+05,-5.132262758443323e+04,1.884318002494524e+05
12130481837216717726,0,1.988920000000000e+33,3.866674292037808e+15,7.879053608452096e+15,6.374319770706394e+14,-1.126754699750597e+05,-2.306346051189704e+05,-1.953183710956286e+04
12130481837216717726,0,1.988920000000000e+33,-6.534648813499600e+15,-8.583270460978752e+15,7.730683770814998e+15,5.101986487522847e+04,-1.325915979752830e+05,-3.475044094972096e+04
12130481837216717726,0,1.988920000000000e+33,-4.540855785549360e+15,1.844608929371219e+16,-4.019888071998194e+15,-1.096778130086405e+04,7.998036410423662e+04,3.470672367138228e+04
12130481837216717726,0,1.988920000000000e+33,-6.685703218605200e+15,-4.624987553782720e+15,-4.376212353291132e+14,1.020682019859728e+05,2.283513286535990e+05,1.276851935243632e+04
12130481837216717726,0,1.988920000000000e+33,8.186384834750688e+15,7.224996523105408e+15,-6.210814158390965e+14,4.134182676275801e+04,-2.280742740506456e+05,-2.226998623853492e+04
12130481837216717726,0,1.988920000000000e+33,-1.196270850341626e+16,1.279813787245402e+16,-3.551940486140970e+15,1.092019430435497e+05,6.431853716538378e+04,2.255608721849361e+04
12130481837216717726,0,1.988920000000000e+33,1.574034534383584e+15,-8.061248540945744e+15,7.895592535987008e+14,-1.061830567124412e+05,1.311045663834851e+05,4.492951194086732e+01
12130481837216717726,0,1.988920000000000e+33,4.235217994770016e+15,-1.011523050228448e+16,-4.681023347451030e+15,-8.726539439466529e+03,-2.281817263365894e+04,-3.278126810428433e+04
12130481837216717726,0,1.988920000000000e+33,6.232028379187152e+15,6.540291792877760e+15,8.984933844123132e+14,-1.718639408691922e+05,1.848109212747772e+05,2.397078400190322e+04
12130481837216717726,0,1.988920000000000e+33,1.239261225115454e+16,-7.585601932633136e+15,3.486003314080036e+15,-5.789702678557774e+04,1.305761871491052e+05,4.942426287196462e+04
