0,30,0
key,merger [Bool],mass [kg],x [m],y [m],z [m],vx [m/s],vy [m/s],vz [m/s]
12424782451741253367,0,7.955680000000000e+36,-3.116779116486400e+13,-3.601116515305600e+13,1.544695333262000e+13,2.901434758457156e+02,5.543269150096876e+00,-1.753563242945131e+02
12424782451741253367,0,1.988920000000000e+33,-1.564675824937677e+16,8.100678129882880e+14,1.996900673153032e+15,2.144705902729778e+05,-2.284161885958849e+04,8.851232273220239e+03
12424782451741253367,0,1.988920000000000e+33,3.521407936843968e+15,-5.535035366151808e+15,-1.230847405349704e+15,-2.718750604492520e+05,-1.771163328031171e+05,1.031656843857679e+05
12424782451741253367,0,1.988920000000000e+33,8.300189182693568e+15,-6.992448149121280e+14,-1.795230347150145e+15,-1.450644216749032e+05,-2.373080623703601e+05,2.066569437891317e+04
12424782451741253367,0,1.988920000000000e+33,9.694845042969600e+13,1.503696422271517e+16,1.432092229191968e+14,5.981423531378424e+04,-2.876135741843066e+04,4.238888588434652e+04
12424782451741253367,0,1.988920000000000e+33,1.981931360221261e+16,-8.775058854972064e+15,-3.162169448286679e+15,-1.096507128247191e+05,1.007036866473661e+03,4.143287198671543e+03
12424782451741253367,0,1.988920000000000e+33,3.160413041704576e+15,7.712261123257024e+15,-8.353909713736706e+14,-5.225775075207285e+04,1.830814688930545e+05,5.915115180877507e+04
12424782451741253367,0,1.988920000000000e+33,-1.662953232904128e+15,3.133115009030304e+15,-2.078906557701680e+14,-3.610726770664008e+05,1.458227841454937e+05,3.282833047538556e+05
12424782451741253367,0,1.988920000000000e+33,-9.757114313930688e+15,2.745335225024800e+15,2.083764028717196e+15,1.601729683526154e+05,-6.994085727191804e+04,6.600455933555421e+04
12424782451741253367,0,1.988920000000000e+33,3.297346092391424e+15,1.092583789474694e+16,-2.291112640227099e+15,-9.239207325737977e+04,1.047534979018907e+05,3.381258653023141e+04
12424782451741253367,0,1.988920000000000e+33,-1.065344001064086e+16,-1.315283837898746e+16,-5.738939296335262e+14,1.446545900813284e+05,-8.694909399896322e+04,1.514339924853221e+04
12424782451741253367,0,1.988920000000000e+33,-1.321352280761494e+16,4.990793556743968e+15,5.633045539219718e+15,-3.155626240278848e+04,-1.357650112576288e+05,-3.274726379382894e+04
12424782451741253367,0,1.988920000000000e+33,3.129073149145920e+15,1.516654511161670e+16,3.800537805116371e+15,-7.399692609080656e+04,-1.044698278562683e+05,4.658208019382220e+04
12424782451741253367,0,1.988920000000000e+33,1.412755994364518e+16,8.901435666826176e+15,-1.707375820110849e+16,5.906446795467872e+04,-6.139227561988032e+04,-2.145595472663493e+04
12424782451741253367,0,1.988920000000000e+33,6.663568042149248e+15,1.680929062977485e+16,-6.366089122592494e+14,-1.118445430613815e+05,-1.463608408568739e+03,1.207796690088938e+04
12424782451741253367,0,1.988920000000000e+33,-6.987141641660416e+15,7.773917143187040e+15,-7.117482674440977e+15,-8.679179794823010e+04,1.715371321841192e+05,-1.444323963873875e+04
12424782451741253367,0,1.988920000000000e+33,9.924088433078016e+15,3.366703536568960e+15,-3.793075858207456e+15,5.411879597630274e+04,-1.044182063394918e+05,1.266309672094140e+05
12424782451741253367,0,1.988920000000000e+33,7.650912438591616e+15,4.114634067137472e+15,-4.135547782119536e+14,-9.109425195873613e+04,-2.341771302224339e+05,-6.369326086721262e+04
12424782451741253367,0,1.988920000000000e+33,8.256319893558912e+15,6.413202747056256e+15,-4.946007030726480e+15,1.203187681614071e+04,4.105971830703076e+04,-8.137129953475938e+04
12424782451741253367,0,1.988920000000000e+33,6.222731743040000e+13,-8.396455876505728e+15,-3.522536135106182e+15,-9.986514446586232e+04,1.900473010953927e+05,1.421264449239883e+05
12424782451741253367,0,1.988920000000000e+33,6.752729291630349e+16,-1.972151112872048e+16,-3.252696232378993e+16,-6.366752794044965e+03,1.241773398148415e+04,8.206283162382942e+03
12424782451741253367,0,1.988920000000000e+33,2.018535261092672e+15,2.933969929324413e+16,2.993488698461679e+15,2.382199438846654e+04,-2.449731453698426e+04,1.406535568898892e+04
12424782451741253367,0,1.988920000000000e+33,-1.003862194086048e+16,4.190707645343552e+15,1.896429563213432e+15,-5.224954321411451e+04,-3.350812659940403e+04,-1.693779146935646e+05
12424782451741253367,0,1.988920000000000e+33,7.743100516249536e+15,-6.249241414152320e+14,1.309167168690932e+16,-2.077125895453466e+04,9.010179872978966e+04,-1.477784279274344e+03
12424782451741253367,0,1.988920000000000e+33,3.026751132942976e+15,-2.258735402840320e+14,-2.257159027964442e+14,7.866377015210950e+04,4.663610627985493e+05,1.381493510661419e+05
12424782451741253367,0,1.988920000000000e+33,-1.641570005450944e+15,9.845478105034208e+15,-1.767034625357012e+15,-1.854286985149562e+04,-1.295571078768842e+05,-3.460321467952779e+03
12424782451741253367,0,1.988920000000000e+33,1.632048873199866e+16,2.996865615930947e+16,-9.228155572619962e+15,3.752073499514128e+04,1.160454465689398e+04,-1.287561261670163e+04
12424782451741253367,0,1.988920000000000e+33,4.767522180136512e+15,4.675255161320832e+15,-5.320657808878242e+15,-2.367584044554973e+05,-1.266714359130676e+05,-3.459488944642021e+04
12424782451741253367,0,1.988920000000000e+33,8.470763682183616e+15,8.081763572836736e+15,-6.490910578123564e+14,5.860126869349615e+04,4.083698326627336e+03,-8.231000876105145e+04
12424782451741253367,0,1.988920000000000e+33,-3.611535082967616e+15,7.173939030088352e+15,3.890315730916508e+15,-2.013587451576852e+05,1.347865128657996e+05,4.978461206069651e+04
