0,20,0
key,merger [Bool],mass [kg],x [m],y [m],z [m],vx [m/s],vy [m/s],vz [m/s]
1.006003709913990e+19,1,7.955680000000000e+36,-1.474509606234400e+13,-3.421703379774400e+13,4.860487086042625e+12,-1.832179091050422e+02,2.911166387324647e+01,-1.680904501049280e+01
3.368723453376537e+18,0,1.988920000000000e+33,-1.483453175698984e+15,1.724421512097922e+16,-2.468536351762988e+15,1.112068872833429e+05,1.385806154365661e+05,-5.425019839912597e+03
1.665156629371138e+19,0,1.988920000000000e+33,3.560346361640984e+15,-1.660905914991102e+16,1.856407981324620e+15,-3.964882763109057e+04,-1.093359494781068e+04,-3.210350145522987e+04
1.383556502999337e+19,0,1.988920000000000e+33,-9.321465285635120e+14,1.133306607228656e+15,-1.862792983780352e+15,3.657808651220734e+05,-4.228478459466340e+05,2.144044366089162e+05
1.502516395620288e+19,0,1.988920000000000e+33,3.157037218269736e+15,1.363188184233002e+16,-1.345747495951015e+15,-8.333291283874762e+04,-1.095676312949668e+05,2.510303238189732e+04
8.221504030669577e+18,0,1.988920000000000e+33,-4.976779529626880e+15,9.198635194051792e+15,1.618025759984829e+14,1.882185109064420e+05,-5.764587370601766e+04,4.663729032610861e+03
1.816659142292868e+19,0,1.988920000000000e+33,2.118793984530498e+16,8.100571338219600e+15,-3.656512610607000e+15,3.303831354478429e+04,1.345424963261074e+05,-2.274058773818412e+04
4.138768501996762e+18,0,1.988920000000000e+33,-2.747700920463824e+15,-1.176712907694235e+16,-8.375915869436838e+14,1.728953382833433e+05,-1.055266896523785e+05,3.185647742047607e+03
1.792695649213806e+19,0,1.988920000000000e+33,-2.559327378648200e+15,1.011072469582240e+16,-3.419522924827164e+15,-1.354918571178065e+05,-1.483755325545892e+05,2.213668658533971e+04
6.652392581722431e+17,0,1.988920000000000e+33,1.494101592072296e+16,1.539762015961026e+16,4.964876156058144e+15,-5.924164113788350e+04,-1.343812832594779e+04,3.985626640666999e+04
1.334714903078614e+19,0,1.988920000000000e+33,-9.677606795034984e+15,4.712729671930496e+15,-3.221715747057330e+15,-2.405745859654763e+04,3.937390523412684e+04,-1.174977208825189e+04
1.347664582531743e+18,0,1.988920000000000e+33,2.025861336025344e+15,5.875043469282048e+15,-2.886722757568686e+15,-2.465267753668207e+05,-1.289097229855667e+05,-3.936846851372714e+04
8.004439825540557e+18,1,1.988920000000000e+33,-7.339015663194480e+15,-6.869600983745120e+14,-4.455250502110647e+15,5.278748845991922e+04,5.166561447548866e+03,3.106034743979790e+04
1.839781934766934e+18,0,1.988920000000000e+33,2.232464512360294e+16,2.191191755676184e+16,8.740304948247510e+15,2.454710518710695e+04,4.414584084251011e+04,-3.201413234162615e+04
4.979581049558930e+18,0,1.988920000000000e+33,4.325175437597232e+15,1.009824402437638e+16,1.140901649904406e+15,-1.823203552506290e+05,1.046489438529587e+05,-4.194700199428300e+03
1.244661391035492e+19,0,1.988920000000000e+33,-4.704936295838768e+15,1.435258854196947e+16,-3.565614427407519e+15,-5.594161743612909e+04,3.217241107553706e+04,1.255365699532072e+04
1.692077379817563e+19,0,1.988920000000000e+33,2.179744442208248e+15,2.381902369862491e+16,-5.121228758578220e+15,7.786252574245026e+04,-6.271992146338336e+04,6.962531084372700e+03
6.028545250339323e+17,0,1.988920000000000e+33,1.289121704946352e+16,8.136537127264032e+15,-1.942015110434188e+15,2.497026848301726e+03,1.276195049016894e+05,-1.481057527694255e+04
1.223369323176634e+19,0,1.988920000000000e+33,2.080228438806568e+15,-1.827107387275824e+15,-6.344953162522901e+14,5.666384587134130e+05,4.133150239706558e+03,-7.414370127413487e+04
1.227671357418835e+19,0,1.988920000000000e+33,4.728139362765024e+15,4.035351855024768e+15,-8.884950824222361e+14,-3.603943829535402e+04,3.131348560275583e+05,-5.613969550756429e+04
