0,10,0
key,merger [Bool],mass [kg],x [m],y [m],z [m],vx [m/s],vy [m/s],vz [m/s]
7.274514548864091e+18,1,7.955680000000000e+36,4.228494115200000e+12,6.046969518080000e+11,4.054753580555500e+12,-2.689306932709899e+03,1.997078261124971e+03,-1.308773982413170e+04
1.778528257354827e+19,0,1.988920000000000e+33,-5.021147839063296e+15,1.170967877662528e+15,4.978180024252002e+15,-2.750882519359279e+05,1.344869057873540e+05,-1.208239846742746e+05
3.373098326528311e+18,0,1.988920000000000e+33,-1.344981750867738e+16,1.013652155322112e+15,6.377788896788825e+14,-1.611598799464742e+05,-8.530200593808478e+04,1.724149539015106e+03
9.539388115188515e+18,0,1.988920000000000e+33,8.810746300447488e+15,-4.448808975272768e+15,1.605707318062534e+15,5.660110392589694e+04,-1.582385304057714e+04,9.013897654935747e+03
6.751888523050106e+18,0,1.988920000000000e+33,-5.926644325551872e+15,4.347211721324352e+15,-6.427593894614435e+14,-2.860110937025912e+04,-3.024536586999901e+05,1.002989638398122e+05
1.160388345994602e+19,0,1.988920000000000e+33,6.070900517135616e+15,8.235855951963392e+15,-2.793825276928277e+15,-1.951673931835808e+05,1.494556095543626e+05,-6.679251168483833e+04
1.877630951827807e+18,0,1.988920000000000e+33,2.795068262775040e+14,-8.332968979295616e+15,-5.439753528353405e+15,1.839959537575869e+05,-1.278481219674257e+05,2.644270206947096e+04
1.044760445742852e+19,0,1.988920000000000e+33,1.164531834641792e+16,-2.288761834616064e+15,-6.828535628472251e+15,-1.115154802940312e+05,-1.058990955777413e+04,-2.849645320982056e+04
1.591213007036691e+19,1,1.988920000000000e+33,4.087970605184000e+12,6.752284832000000e+11,4.029385786680000e+12,1.136641937590956e+07,-7.622759120956807e+06,5.234496413020977e+07
1.628890641034093e+19,0,1.988920000000000e+33,-1.932692674853165e+16,-2.116610952814336e+15,-7.739836116784843e+15,-7.825658802317605e+04,-1.074788896809427e+05,8.462840278273635e+04
