0,25,0
key,merger [Bool],mass [kg],x [m],y [m],z [m],vx [m/s],vy [m/s],vz [m/s]
1711048933046606170,0,7.955680000000000e+36,1.879766491200000e+11,-1.993191090808000e+13,8.104234441340000e+12,-6.591196734318032e+01,-3.238241478915347e+01,1.383915728705686e+01
1711048933046606170,0,1.988920000000000e+33,2.248272040054560e+15,-3.434336831591856e+15,-4.873308976504575e+15,-2.447570449147574e+05,-1.487600595436045e+05,1.550795070523545e+05
1711048933046606170,0,1.988920000000000e+33,8.472259926442560e+14,1.387214194884651e+16,4.629940063129994e+15,1.188408286805927e+05,-8.680654123921863e+04,-6.205253656651682e+04
1711048933046606170,0,1.988920000000000e+33,-2.740833737466912e+15,-7.527442110587632e+15,1.044749794538499e+15,-2.460011503589090e+05,3.415649515490838e+04,9.022063682907264e+04
1711048933046606170,0,1.988920000000000e+33,2.192061235927168e+15,-1.045084370174134e+16,-1.794113906521091e+15,2.220981508738939e+05,1.671779076821609e+04,3.962879983122609e+03
1711048933046606170,0,1.988920000000000e+33,-1.517080614125363e+16,4.539564076732752e+15,-1.043160377099027e+16,4.884745201931263e+04,-3.476380557065309e+04,8.911744448090349e+04
1711048933046606170,0,1.988920000000000e+33,3.793456132107104e+15,-3.571135956154576e+15,-3.208769380863032e+15,-3.361887526979953e+05,-1.157662396204191e+05,-6.472515154450700e+04
1711048933046606170,0,1.988920000000000e+33,7.851298488764288e+15,4.882080647786960e+15,-9.353957958556645e+14,-1.328988289001984e+05,1.801120676698220e+05,9.159728391728226e+04
1711048933046606170,0,1.988920000000000e+33,1.727826600265616e+15,6.858678972410576e+15,2.707389896572316e+15,-2.439120607153231e+05,1.525857940404697e+05,-6.267358516840170e+04
1711048933046606170,0,1.988920000000000e+33,-1.087657143171104e+15,8.716494669857472e+15,-4.041775967030340e+15,-5.338859450624381e+03,-8.319796989712733e+04,-9.050217442866197e+04
1711048933046606170,0,1.988920000000000e+33,-7.135382336685552e+15,8.860501764598640e+15,6.580106173560566e+15,-1.139369860036497e+05,-6.718234326043571e+04,6.195591638588074e+04
1711048933046606170,0,1.988920000000000e+33,-1.278706908582094e+16,-1.695997415427950e+16,-1.819936879754220e+15,7.995804763840073e+04,3.703997823070284e+04,1.008446734046517e+03
1711048933046606170,0,1.988920000000000e+33,1.235045957396896e+16,7.095220051571760e+15,-5.478515855046194e+15,1.173762068610651e+05,8.470439776616184e+04,-3.820709645444073e+04
1711048933046606170,0,1.988920000000000e+33,1.248164004194426e+16,1.619068835300603e+16,2.347447749733103e+15,1.030251519446023e+05,-8.366907352383742e+04,-2.012029450507657e+04
1711048933046606170,0,1.988920000000000e+33,5.253932079564992e+15,-7.662760809730720e+14,7.016531387516415e+14,3.508211707604200e+05,8.243366654492072e+04,-3.555336515656966e+04
1711048933046606170,0,1.988920000000000e+33,5.674980488532960e+15,5.008845738973136e+15,-1.670839558660586e+15,1.911599791601397e+05,-8.651283789545696e+04,-6.677286007657262e+04
1711048933046606170,0,1.988920000000000e+33,-1.998771546262728e+16,3.377039842145936e+15,-6.366867852975974e+15,1.101319223356247e+04,5.922820713722158e+04,2.248519576388842e+04
1711048933046606170,0,1.988920000000000e+33,-1.385899840305349e+16,-1.877602373636640e+14,6.694307699375375e+15,-1.078817125534885e+05,-1.512527437053229e+05,3.510194679464828e+04
1711048933046606170,0,1.988920000000000e+33,1.025669284670723e+16,2.325733770573968e+15,-3.523627739555262e+15,1.095630546509558e+05,-1.129240943030765e+05,-4.945117062477095e+04
1711048933046606170,0,1.988920000000000e+33,-1.621311492428477e+16,4.536602995247488e+15,7.326881500934080e+14,1.392923756062897e+05,5.591427533821900e+04,-7.438241195147368e+04
1711048933046606170,0,1.988920000000000e+33,9.735063028701632e+15,2.488771012315038e+16,-4.240907235387223e+15,4.806824076921649e+04,-2.387826734514609e+04,-2.268859472760079e+04
1711048933046606170,0,1.988920000000000e+33,3.678378637827584e+15,9.321771042636784e+15,-2.532780510747350e+13,3.278422814082602e+04,1.033846379030006e+05,1.116880186273343e+04
1711048933046606170,0,1.988920000000000e+33,1.046214287941350e+16,5.616410304732960e+14,-3.817523429714526e+15,-1.486884389854932e+05,7.683297253197302e+04,6.732236645520224e+04
1711048933046606170,0,1.988920000000000e+33,2.860963331578880e+15,-7.851057218316384e+15,-2.246875544428810e+15,1.294940261696126e+05,5.987998348726892e+04,-9.810485868490688e+04
1711048933046606170,0,1.988920000000000e+33,-3.184722760205488e+15,9.441754895254272e+15,-3.379830732719272e+15,1.409095984442691e+05,1.812533684880270e+05,8.570444821368300e+02
