0,25,0
key,merger [Bool],mass [kg],x [m],y [m],z [m],vx [m/s],vy [m/s],vz [m/s]
4719978050651308178,0,7.955680000000000e+36,-4.797479928697600e+13,-3.085942388000000e+12,3.211756881294750e+12,-5.137994078805605e+01,-1.994079640248765e+02,-1.813420849017699e+02
4719978050651308178,0,1.988920000000000e+33,1.300173823669394e+17,3.061916217137862e+16,-1.877748151670463e+16,-9.522920527518816e+03,-1.090873669090009e+03,-2.084760395040416e+03
4719978050651308178,0,1.988920000000000e+33,7.709529074133344e+15,-4.652469322089728e+15,5.445134536431725e+13,-1.664634917525905e+05,5.349972334202998e+04,3.531169536850856e+04
4719978050651308178,0,1.988920000000000e+33,5.711108842693696e+15,8.179153602856640e+14,-9.841328869618834e+14,-2.618976429429524e+05,2.126073585119688e+05,6.079810621745198e+04
4719978050651308178,0,1.988920000000000e+33,-3.172582128116000e+15,6.812059532072320e+14,-1.050127611090676e+15,-3.029443076582932e+04,-5.742760836851032e+04,5.060143614839765e+05
4719978050651308178,0,1.988920000000000e+33,-7.300287859396384e+15,-1.003385359208960e+14,-1.956980818413914e+16,5.636001123913671e+04,2.434716372545164e+04,2.711391844359523e+04
4719978050651308178,0,1.988920000000000e+33,8.193226171885376e+15,-4.721207699426368e+15,-2.721531144500009e+15,-1.495538769844390e+05,8.450152103754300e+04,4.847053333249717e+04
4719978050651308178,0,1.988920000000000e+33,8.069857480749472e+15,-3.082316350727168e+15,-2.787907928979746e+15,-7.524280029509237e+04,1.805852639078443e+05,3.176242730997282e+04
4719978050651308178,0,1.988920000000000e+33,5.790445923638720e+15,-3.841418499954016e+15,3.999322099689166e+15,2.754684697427496e+05,-8.748632776516059e+03,-8.421563601260635e+04
4719978050651308178,0,1.988920000000000e+33,1.775432140887514e+16,-2.163570897291126e+16,-1.059043337784988e+16,-3.996304583083696e+04,1.603417761622607e+04,1.739795779363536e+03
4719978050651308178,0,1.988920000000000e+33,-3.211022763366880e+15,7.114416822998080e+14,8.110472278733056e+15,-6.042901401567306e+04,2.155240148524346e+05,8.093514560073709e+04
4719978050651308178,0,1.988920000000000e+33,2.070906843318400e+13,4.754954706710304e+15,-6.161775189150620e+14,-1.686650029438372e+05,3.669004050278658e+05,1.099842708185755e+05
4719978050651308178,0,1.988920000000000e+33,4.517097564590080e+15,-1.701476511437408e+15,-4.269254398097831e+15,1.803170839562223e+05,3.993638826285453e+04,-5.991843998168018e+04
4719978050651308178,0,1.988920000000000e+33,-2.927328714173088e+15,1.329739954453539e+16,8.509750932721655e+14,2.050797183355796e+05,-1.463033974876648e+04,-4.313099125064373e+04
4719978050651308178,0,1.988920000000000e+33,1.123112421672003e+16,-5.241341763763840e+14,1.065155652265381e+15,2.321706637923973e+05,8.638886776567540e+02,-6.479233143798688e+03
4719978050651308178,0,1.988920000000000e+33,4.812420060379200e+15,1.463795925776320e+14,-8.830768422650652e+14,-1.742381131426419e+05,2.289972059038328e+05,7.281345234856072e+03
4719978050651308178,0,1.988920000000000e+33,-8.734861818540960e+15,4.195830641958624e+15,2.764192583299689e+16,-1.771033514867513e+04,4.416150461428684e+04,-3.416573639404483e+04
4719978050651308178,0,1.988920000000000e+33,-3.053350378893629e+16,-1.277844232433722e+16,5.840015330615074e+15,3.336092513920738e+04,-7.593813843082204e+04,2.591564351928414e+04
4719978050651308178,0,1.988920000000000e+33,2.817853073939040e+15,7.696583518476512e+15,-2.276296955309026e+15,1.918776408365945e+05,2.230862419486918e+05,-1.179330269154970e+05
4719978050651308178,0,1.988920000000000e+33,1.777556426371296e+15,-6.805834282178112e+15,1.451062478212576e+16,6.715463234879032e+03,-4.688880232077432e+04,-8.901425911578877e+04
4719978050651308178,0,1.988920000000000e+33,5.674018691865376e+15,3.698867706853216e+15,6.457399850073022e+15,1.924736759081518e+05,-1.121090174527975e+05,1.554955595232510e+04
4719978050651308178,0,1.988920000000000e+33,1.119293994375296e+15,-2.502403982424608e+15,-6.687502306172792e+14,-3.979406880120987e+05,-2.985547388066365e+05,2.045212670598067e+05
4719978050651308178,0,1.988920000000000e+33,1.299594021640534e+16,2.918529921291200e+15,-2.689276158289058e+15,3.884599664850038e+04,-4.625201209232485e+04,5.180992021412054e+04
4719978050651308178,0,1.988920000000000e+33,2.923362474053728e+15,1.442017087789952e+15,-3.669764057706559e+15,3.025403413634227e+05,-1.833155245330199e+05,-7.326931933109366e+04
4719978050651308178,0,1.988920000000000e+33,1.664353716418086e+16,3.709232322179744e+15,-9.823350978888744e+15,4.223113531756768e+04,-4.845731312992341e+04,2.837175581220206e+04
